mating.regime,block,stock,treatment,replicate,sex,sample.size,total.mass,mean.mass.per.fly
cage,2,bw,low,10,m,3,0.63,0.21
cage,2,bw,low,10,m,3,0.649,0.216333333
cage,2,bw,low,10,m,3,0.65,0.216666667
cage,2,bw,low,10,m,3,0.834,0.278
cage,2,bw,low,10,m,3,0.678,0.226
cage,2,bw,low,10,m,3,0.572,0.190666667
cage,2,bw,low,10,m,3,0.655,0.218333333
cage,2,bw,low,10,m,3,0.801,0.267
cage,2,bw,low,10,m,3,0.637,0.212333333
cage,2,bw,low,10,m,3,0.635,0.211666667
cage,2,bw,low,11,m,3,0.587,0.195666667
cage,2,bw,low,11,m,3,0.504,0.168
cage,2,bw,low,11,m,3,0.664,0.221333333
cage,2,bw,low,11,m,3,0.541,0.180333333
cage,2,bw,low,11,m,3,0.555,0.185
cage,2,bw,low,11,m,3,0.585,0.195
cage,2,bw,low,11,m,3,0.498,0.166
cage,2,bw,low,11,m,3,0.695,0.231666667
cage,2,bw,low,11,m,3,0.567,0.189
cage,2,bw,low,11,m,3,0.703,0.234333333
cage,2,bw,low,12,m,3,0.612,0.204
cage,2,bw,low,12,m,3,0.668,0.222666667
cage,2,bw,low,12,m,3,0.514,0.171333333
cage,2,bw,low,12,m,3,0.634,0.211333333
cage,2,bw,low,12,m,3,0.564,0.188
cage,2,bw,low,12,m,3,0.579,0.193
cage,2,bw,low,12,m,3,0.558,0.186
cage,2,bw,low,12,m,3,0.559,0.186333333
cage,2,bw,low,12,m,3,0.557,0.185666667
cage,2,bw,low,12,m,2,0.379,0.1895
cage,2,bw,low,13,m,3,0.469,0.156333333
cage,2,bw,low,13,m,3,0.573,0.191
cage,2,bw,low,13,m,3,0.688,0.229333333
cage,2,bw,low,13,m,3,0.549,0.183
cage,2,bw,low,13,m,3,0.521,0.173666667
cage,2,bw,low,13,m,3,0.543,0.181
cage,2,bw,low,13,m,3,0.565,0.188333333
cage,2,bw,low,13,m,3,0.589,0.196333333
cage,2,bw,low,13,m,3,0.575,0.191666667
cage,2,bw,low,13,m,3,0.534,0.178
cage,2,bw,low,14,m,3,0.628,0.209333333
cage,2,bw,low,14,m,3,0.644,0.214666667
cage,2,bw,low,14,m,3,0.642,0.214
cage,2,bw,low,14,m,3,0.624,0.208
cage,2,bw,low,14,m,3,0.635,0.211666667
cage,2,bw,low,14,m,3,0.638,0.212666667
cage,2,bw,low,14,m,3,0.635,0.211666667
cage,2,bw,low,14,m,3,0.652,0.217333333
cage,2,bw,low,14,m,3,0.64,0.213333333
cage,2,bw,low,14,m,3,0.718,0.239333333
cage,2,bw,low,15,m,3,0.65,0.216666667
cage,2,bw,low,15,m,3,0.608,0.202666667
cage,2,bw,low,15,m,3,0.67,0.223333333
cage,2,bw,low,15,m,3,0.642,0.214
cage,2,bw,low,15,m,3,0.531,0.177
cage,2,bw,low,15,m,3,0.577,0.192333333
cage,2,bw,low,15,m,3,0.562,0.187333333
cage,2,bw,low,15,m,3,0.58,0.193333333
cage,2,bw,low,15,m,2,0.375,0.1875
cage,2,bw,low,15,m,3,0.586,0.195333333
cage,2,bw,low,16,m,3,0.563,0.187666667
cage,2,bw,low,16,m,3,0.533,0.177666667
cage,2,bw,low,16,m,3,0.553,0.184333333
cage,2,bw,low,16,m,3,0.579,0.193
cage,2,bw,low,16,m,3,0.568,0.189333333
cage,2,bw,low,16,m,3,0.537,0.179
cage,2,bw,low,16,m,3,0.633,0.211
